date,open,high,low,close,volume,amount
2017-03-10,5867.1602,5872.6001,5835.4399,5861.73,1982150016,11613900000000
2017-03-13,5863.48,5877.4302,5860.8301,5875.7798,1799340032,10561000000000
2017-03-14,5860.0698,5860.5,5831.8799,5856.8198,1663170048,9733400000000
2017-03-15,5869.98,5911.2002,5858.1602,5900.0498,1952690048,11491300000000
2017-03-16,5907.8599,5911.48,5887.2402,5900.7598,1766979968,10428400000000
2017-03-17,5898.5801,5912.6099,5890.4199,5901.0,3184130048,18788400000000
2017-03-20,5898.8101,5915.1201,5888.1201,5901.5298,1730550016,10211800000000
2017-03-21,5923.4199,5928.0601,5790.73,5793.8301,2192090112,12843500000000
2017-03-22,5790.5898,5825.6699,5781.8101,5821.6401,1857680000,10783700000000
2017-03-23,5812.3101,5842.8198,5806.98,5817.6899,1742640000,10142100000000
2017-03-24,5839.3301,5858.9502,5807.8301,5828.7402,1841920000,10745200000000
2017-03-27,5776.3301,5849.2002,5769.3901,5840.3701,1670759936,9705150000000
2017-03-28,5836.5,5888.7002,5828.8599,5875.1401,1820860032,10665300000000
2017-03-29,5875.3501,5900.8701,5870.9302,5897.5498,1718680064,10116500000000
2017-03-30,5896.1499,5916.7798,5894.0,5914.3398,1723769984,10179400000000
2017-03-31,5905.6299,5927.8101,5901.77,5911.7402,1902800000,11248900000000
2017-04-03,5917.3198,5928.9302,5867.73,5894.6802,1854200064,10943800000000
2017-04-04,5878.7598,5901.3901,5878.7598,5898.6099,1790840064,10546900000000
2017-04-05,5911.9199,5936.3901,5856.2598,5864.48,2204489984,12989400000000
2017-04-06,5870.52,5889.5801,5856.2202,5878.9502,1845799936,10841900000000
2017-04-07,5873.9399,5892.0698,5855.5098,5877.8101,1692150016,9941100000000
2017-04-10,5883.4302,5907.8501,5865.5601,5880.9302,1630070016,9592050000000
2017-04-11,5871.1602,5878.9399,5819.29,5866.77,1821650048,10673100000000
2017-04-12,5863.5898,5868.0898,5830.4399,5836.1602,1658960000,9704200000000
2017-04-13,5828.3701,5856.54,5805.1499,5805.1499,1581869952,9212500000000
2017-04-17,5821.5498,5856.79,5818.2002,5856.79,1381289984,8064430000000
2017-04-18,5838.5898,5860.04,5828.5698,5849.4702,1608870016,9402510000000
2017-04-19,5874.4302,5894.6802,5856.3398,5863.0298,1752620032,10291600000000
2017-04-20,5887.8701,5926.23,5880.1899,5916.7798,1749110016,10324600000000
2017-04-21,5919.02,5919.23,5899.4302,5910.52,1723209984,10187700000000
2017-04-24,5979.96,5989.9199,5970.25,5983.8198,1836569984,10984500000000
2017-04-25,6004.1602,6036.02,6002.6499,6025.4902,1895430016,11405000000000
2017-04-26,6028.1201,6040.8901,6021.7202,6025.23,1894210048,11420200000000
2017-04-27,6038.4702,6050.7002,6031.5898,6048.9399,1876700032,11339800000000
2017-04-28,6072.8701,6074.04,6040.71,6047.6099,1995160064,12088300000000
2017-05-01,6067.5601,6100.73,6061.3501,6091.6001,1756999936,10683100000000
2017-05-02,6102.5098,6102.7202,6081.5601,6095.3701,2146729984,13085500000000
2017-05-03,6075.04,6076.96,6053.2798,6072.5498,2149360128,13045400000000
2017-05-04,6075.0601,6080.8198,6054.3301,6075.3398,2056269952,12484400000000
2017-05-05,6091.6899,6100.7598,6067.1602,6100.7598,1899570048,11568600000000
2017-05-08,6100.6602,6106.1201,6083.0601,6102.6602,1909709952,11645700000000
2017-05-09,6111.8198,6133.0,6107.5898,6120.5898,1997490048,12221100000000
2017-05-10,6121.6401,6131.6401,6103.8701,6129.1401,2108000000,12904300000000
2017-05-11,6110.0498,6120.2002,6075.6802,6115.96,1950909952,11911200000000
2017-05-12,6119.27,6122.8398,6105.4199,6121.23,1740960000,10649800000000
2017-05-15,6128.1099,6153.04,6124.79,6149.6699,1631706318,10016900000000
2017-05-16,6160.52,6170.1602,6139.1001,6169.8701,1705386159,10505000000000
2017-05-17,6108.6201,6122.8701,6009.48,6011.2402,1966750268,11924500000000
2017-05-18,5998.46,6073.4502,5996.8101,6055.1299,1811874381,10927300000000
2017-05-19,6070.23,6106.5498,6070.23,6083.7002,1634816966,9944060000000
2017-05-22,6098.25,6135.9199,6097.2402,6133.6201,0,0
2017-05-23,6149.5498,6150.9102,6121.79,6138.71,1479146306,9082310000000
2017-05-24,6154.1802,6166.0898,6139.3301,6163.02,1448205496,8914650000000
2017-05-25,6183.02,6217.3398,6174.52,6205.2598,1536401847,9518060000000
2017-05-26,6207.04,6211.52,6196.6602,6208.3301,1031118871,6399010000000
2017-05-30,6204.1802,6217.1299,6200.4102,6203.1899,1478378884,9175160000000
2017-05-31,6221.6299,6221.9902,6164.0698,6198.52,1879330418,11654800000000
2017-06-01,6215.9199,6247.0698,6200.4502,6246.8301,1692430578,10539700000000
2017-06-02,6261.5898,6308.7598,6253.77,6305.7998,1568951121,9856900000000
2017-06-05,6305.4702,6310.6201,6292.1499,6295.6802,1530462569,9643410000000
2017-06-06,6281.8799,6304.21,6269.8599,6275.0601,1655077036,10398400000000
2017-06-07,6290.4399,6302.7798,6267.1802,6297.3799,1576888993,9917760000000
2017-06-08,6311.73,6324.0601,6282.9302,6321.7598,1823676047,11507600000000
2017-06-09,6330.25,6341.7002,6137.6802,6207.9199,2671605490,16709300000000
2017-06-12,6153.5601,6183.8101,6110.6699,6175.46,2164231708,13322700000000
2017-06-13,6206.1201,6226.4102,6180.04,6220.3701,1664667862,10334600000000
2017-06-14,6237.46,6237.5298,6153.5498,6194.8901,1587937576,9854510000000
2017-06-15,6127.0498,6170.1499,6107.8501,6165.5,1519630001,9334540000000
2017-06-16,6154.2798,6161.5601,6125.5,6151.7598,2332455794,14340600000000
2017-06-19,6196.8501,6243.3101,6194.0,6239.0098,1686739413,10488600000000
2017-06-20,6229.6201,6234.0098,6186.9399,6188.0298,2250702816,13976100000000
2017-06-21,6202.75,6236.6602,6200.8599,6233.9502,2131904435,13257400000000
2017-06-22,6239.1499,6257.6802,6221.96,6236.6899,1923427149,12000000000000
2017-06-23,6234.3501,6269.3701,6218.7798,6265.25,3153160330,19697600000000
2017-06-26,6292.73,6303.4502,6233.4302,6247.1499,1853091213,11617400000000
2017-06-27,6227.8999,6234.3198,6146.6201,6146.6201,1857437398,11495400000000
2017-06-28,6173.1001,6238.29,6144.7998,6234.4102,1776379770,11009400000000
2017-06-29,6215.4902,6216.6001,6087.8101,6144.3501,1989986666,12270400000000
2017-06-30,6166.8301,6170.6299,6129.04,6140.4199,1687373594,10380300000000
2017-07-03,6173.29,6177.3599,6106.1201,6110.0601,917211803,5633250000000
2017-07-05,6122.0601,6163.6201,6100.4199,6150.8599,1600244727,9816290000000
2017-07-06,6109.6001,6127.98,6081.96,6089.46,1698678718,10365800000000
2017-07-07,6111.21,6164.9399,6111.21,6153.0801,1457461269,8941690000000
2017-07-10,6156.0298,6191.27,6141.8301,6176.3901,1442095613,8892510000000
2017-07-11,6171.25,6200.5801,6149.8701,6193.2998,1548123730,9565470000000
2017-07-12,6238.8999,6265.6401,6236.8198,6261.1699,1560135286,9751830000000
2017-07-13,6269.1001,6281.4502,6251.2598,6274.4399,1536430580,9631980000000
2017-07-14,6289.0801,6321.7598,6278.7002,6312.4702,1368961221,8625140000000
2017-07-17,6320.3501,6330.9702,6307.3398,6314.4302,1328191117,8391870000000
2017-07-18,6304.8198,6344.5498,6291.0698,6344.3101,1532926937,9689920000000
2017-07-19,6363.2402,6387.73,6362.1899,6385.04,1615778097,10299900000000
2017-07-20,6396.46,6398.2598,6365.6802,6390.0,1559973353,9964490000000
2017-07-21,6383.0498,6388.7798,6365.1201,6387.75,1547268401,9873390000000
2017-07-24,6387.8198,6417.7002,6380.6099,6410.8101,1505819750,9636090000000
2017-07-25,6407.5898,6425.4502,6396.8701,6412.1699,1672047904,10718700000000
2017-07-26,6425.9302,6432.3799,6416.2998,6422.75,1739620626,11175900000000
2017-07-27,6459.7598,6460.8398,6318.6201,6382.1899,2127665025,13628400000000
2017-07-28,6350.27,6379.7002,6337.2202,6374.6802,1626387652,10344600000000
2017-07-31,6394.6899,6396.5898,6338.79,6348.1201,1662880359,10591800000000
2017-08-01,6372.1602,6375.75,6345.75,6362.9399,1596075640,10157700000000
2017-08-02,6393.1001,6394.21,6313.4302,6362.6499,1840888300,11718800000000
2017-08-03,6366.2402,6368.5298,6331.1401,6340.3398,1836720954,11666000000000
2017-08-04,6350.79,6361.4902,6329.73,6351.5601,1633838106,10372200000000
2017-08-07,6361.0601,6386.0298,6356.23,6383.77,1487453400,9477710000000
2017-08-08,6373.3301,6423.3501,6355.8799,6370.46,1626421197,10377800000000
2017-08-09,6322.9199,6355.04,6309.4399,6352.3301,1731549780,10969300000000
2017-08-10,6312.6499,6318.2798,6214.4102,6216.8701,1816405315,11380800000000
2017-08-11,6222.1802,6266.8901,6216.1899,6256.5601,1499707263,9358860000000
2017-08-14,6306.1099,6346.8301,6305.5498,6340.23,1444944110,9138810000000
2017-08-15,6350.5098,6350.7402,6324.75,6333.0098,1338760609,8487410000000
2017-08-16,6348.1099,6374.5601,6330.27,6345.1099,1504793831,9554710000000
2017-08-17,6322.7202,6334.23,6221.9102,6221.9102,1638391562,10281200000000
2017-08-18,6222.46,6254.2202,6193.3799,6216.5298,1621629664,10089200000000
2017-08-21,6216.3198,6226.9302,6177.1899,6213.1299,1311131885,8140020000000
2017-08-22,6241.21,6302.8398,6241.21,6297.48,1347243799,8448140000000
2017-08-23,6263.4702,6291.2998,6263.29,6278.4102,1284497923,8059090000000
2017-08-24,6294.8198,6302.8501,6244.5698,6271.3301,1318521952,8278200000000
2017-08-25,6293.8101,6308.7202,6257.1001,6265.6401,1211715153,7611170000000
2017-08-28,6286.0098,6292.2598,6267.8501,6283.02,1358427966,8534030000000
2017-08-29,6228.8999,6311.2598,6228.73,6301.8901,1398469160,8765180000000
2017-08-30,6308.6802,6374.48,6303.5698,6368.3101,1461866024,9266420000000
2017-08-31,6385.7998,6435.27,6383.5801,6428.6602,1609445621,10313900000000
2017-09-01,6442.1699,6449.6499,6417.8701,6435.3301,1275783133,8211270000000
2017-09-05,6414.8198,6426.5098,6334.5898,6375.5698,1560558016,9968650000000
2017-09-06,6394.3501,6407.3999,6356.2002,6393.3101,1612405352,10299700000000
2017-09-07,6402.9399,6413.0698,6379.8101,6397.8701,1731606377,11079500000000
2017-09-08,6389.6499,6391.4102,6354.96,6360.1899,1544704323,9846030000000
2017-09-11,6411.1802,6439.1099,6410.71,6432.2598,1572605412,10101300000000
2017-09-12,6448.8101,6455.02,6429.54,6454.2798,1514284240,9762460000000
2017-09-13,6440.7202,6460.4199,6433.2002,6460.1899,1677738339,10819100000000
2017-09-14,6439.46,6455.3198,6424.04,6429.0801,1560421779,10044400000000
2017-09-15,6426.1602,6464.27,6419.6499,6448.4702,2443840095,15737400000000
2017-09-18,6460.1001,6477.77,6438.4102,6454.6401,1628730798,10517900000000
2017-09-19,6465.5698,6467.79,6446.75,6461.3198,1570782481,10147800000000
2017-09-20,6459.7402,6466.0498,6414.23,6456.04,1725249962,11126200000000
2017-09-21,6448.5698,6448.5698,6405.2998,6422.6899,1515417005,9746070000000
2017-09-22,6401.4399,6429.54,6400.8101,6426.9199,1388376791,8905990000000
2017-09-25,6403.1099,6408.0498,6343.96,6370.5898,1723781834,11000200000000
2017-09-26,6391.8501,6405.0,6364.5698,6380.1602,1662325943,10614600000000
2017-09-27,6414.3701,6472.6499,6405.3501,6453.2598,1766135368,11367600000000
2017-09-28,6437.96,6456.23,6427.6602,6453.4502,1581532505,10191100000000
2017-09-29,6461.2798,6497.98,6454.8599,6495.96,1646696016,10666500000000
2017-10-02,6506.1499,6527.2202,6484.1401,6516.7202,1671285450,10877700000000
2017-10-03,6523.7402,6532.1802,6509.71,6531.71,1732498426,11303400000000
2017-10-04,6521.96,6546.46,6513.1201,6534.6299,1709703842,11162700000000
2017-10-05,6552.5801,6587.21,6547.6499,6585.3599,1612871456,10593700000000
2017-10-06,6566.8398,6590.1802,6566.8398,6590.1802,1498798530,9859860000000
2017-10-09,6597.3701,6599.3398,6572.4399,6579.73,1302006117,8576600000000
2017-10-10,6602.4902,6608.2998,6561.7798,6587.25,1559964758,10280100000000
2017-10-11,6586.73,6604.21,6577.9902,6603.5498,1599884836,10548200000000
2017-10-12,6594.7598,6613.5,6586.3198,6591.5098,1751006922,11550600000000
2017-10-13,6613.21,6616.5801,6602.2002,6605.7998,1540524856,10182000000000
2017-10-16,6622.5498,6632.5,6607.0298,6624.0,1415174650,9370610000000
2017-10-17,6621.4199,6628.6001,6613.21,6623.6602,1453557367,9625050000000
2017-10-18,6634.2598,6635.52,6613.5498,6624.2202,1505469435,9976580000000
2017-10-19,6583.7002,6605.29,6558.5298,6605.0698,1560037157,10277800000000
2017-10-20,6633.3701,6640.0298,6622.9199,6629.0498,1547336807,10260900000000
2017-10-23,6641.5698,6641.5698,6581.1499,6586.8301,1579627243,10445700000000
2017-10-24,6598.6001,6611.8999,6582.0601,6598.4302,1587572688,10474400000000
2017-10-25,6587.2202,6600.6401,6517.9302,6563.8901,1849213638,12144600000000
2017-10-26,6567.5898,6582.7598,6550.0298,6556.77,1821181654,11954800000000
2017-10-27,6635.0298,6708.1299,6625.7798,6701.2598,2086411510,13911300000000
2017-10-30,6693.77,6727.3901,6677.1499,6698.96,1754284290,11752500000000
2017-10-31,6713.71,6737.75,6705.79,6727.6699,1787876502,12016700000000
2017-11-01,6758.6401,6759.6602,6691.48,6716.5298,1759029484,11841000000000
2017-11-02,6709.3901,6719.9702,6677.5498,6714.9399,1933595767,12965700000000
2017-11-03,6737.0801,6765.1401,6712.9302,6764.4399,1899196403,12809900000000
2017-11-06,6763.2998,6790.6699,6763.1699,6786.4399,1912543670,12959200000000
2017-11-07,6785.4399,6795.52,6750.3501,6767.7798,1895122630,12839000000000
2017-11-08,6764.8501,6791.6499,6753.3398,6789.1201,1809739863,12260500000000
2017-11-09,6737.4502,6758.9302,6687.2798,6750.0498,1881073585,12666100000000
2017-11-10,6737.4502,6758.9302,6687.2798,6750.9399,1881073585,12666500000000
2017-11-13,6727.3901,6766.2998,6723.4302,6757.6001,1719151085,11593400000000
2017-11-14,6733.8701,6743.6299,6709.27,6737.8701,1693966594,11402400000000
2017-11-15,6700.6802,6725.3198,6667.3101,6706.21,1588734087,10644300000000
2017-11-16,6742.3301,6806.6699,6742.3301,6793.29,1683588898,11399800000000
2017-11-17,6794.4502,6797.75,6777.4302,6782.79,1690574816,11475800000000
2017-11-20,6789.2798,6795.8301,6779.4902,6790.71,1528841260,10379000000000
2017-11-21,6820.5498,6862.6602,6820.02,6862.48,1593418316,10901300000000
2017-11-22,6869.5298,6874.52,6859.2798,6867.3599,1364377345,9370100000000
2017-11-24,6878.1099,6890.02,6873.7402,6889.1602,747816154,5147040000000
2017-11-27,6889.9102,6897.4302,6867.8901,6878.52,1536004628,10573000000000
2017-11-28,6893.7202,6914.1899,6866.21,6912.3599,1681005858,11593300000000
2017-11-29,6907.2798,6908.3301,6793.9502,6824.3398,2049949290,14059500000000
2017-11-30,6852.7998,6888.6499,6838.48,6873.9702,2017845247,13849400000000
2017-12-01,6844.04,6872.1699,6737.1602,6847.5898,1855932458,12667200000000
2017-12-04,6897.1299,6899.23,6770.6899,6775.3701,2038267962,13932800000000
2017-12-05,6759.1401,6836.4502,6752.3198,6762.21,1775855805,12035900000000
2017-12-06,6742.0698,6787.4199,6734.1299,6776.3799,1553925841,10504500000000
2017-12-07,6785.7402,6829.29,6778.2002,6812.8398,1615647451,10988900000000
2017-12-08,6859.9502,6870.48,6831.6099,6840.0801,1546481281,10594200000000
2017-12-11,6847.6401,6879.7998,6844.8799,6875.0801,1535922465,10539300000000
2017-12-12,6872.71,6884.7998,6856.2998,6862.3198,1603708523,11015900000000
2017-12-13,6880.4102,6897.6201,6871.8701,6875.7998,1630405500,11219500000000
2017-12-14,6887.3799,6901.1299,6851.6299,6856.5298,1688481650,11606900000000
2017-12-15,6871.5498,6945.8198,6871.46,6936.5801,2862249263,19767700000000
2017-12-18,6980.3999,7003.8901,6975.54,6994.7598,1856570718,12974900000000
2017-12-19,6991.25,6995.8799,6951.4902,6963.8501,1764784800,12310500000000
2017-12-20,6991.25,6991.25,6935.4199,6960.96,1598117417,11138400000000
2017-12-21,6972.8799,6992.6299,6961.21,6965.3599,1570989341,10954500000000
2017-12-22,6958.02,6962.2598,6944.4399,6959.96,1329974234,9251530000000
2017-12-26,6928.9199,6942.1401,6915.5601,6936.25,1124960286,7796780000000
2017-12-27,6941.4502,6955.3799,6931.3398,6939.3398,1189405846,8256710000000
2017-12-28,6953.3799,6954.7998,6936.75,6950.1602,1123036217,7803720000000
2017-12-29,6952.6099,6954.98,6903.3901,6903.3901,1316150440,9119070000000
2018-01-02,6937.6499,7006.9102,6924.0801,7006.8999,1589421890,11076500000000
2018-01-03,7017.0698,7069.1499,7016.7002,7065.5298,1849675873,13025600000000
2018-01-04,7089.5,7098.0498,7072.3799,7077.9102,1793896101,12708800000000
2018-01-05,7105.7402,7137.04,7097.0801,7136.5601,1752311730,12474900000000
2018-01-08,7135.3799,7161.3501,7124.0898,7157.3901,1791154761,12797000000000
2018-01-09,7174.1899,7181.1401,7148.2998,7163.5801,1855698472,13299400000000
2018-01-10,7129.8301,7154.2402,7111.52,7153.5698,1793082616,12797800000000
2018-01-11,7168.73,7211.7798,7163.23,7211.7798,1731469452,12447300000000
2018-01-12,7208.1699,7265.2598,7205.1802,7261.0601,1690474680,12230400000000
2018-01-16,7307.1899,7330.3301,7205.9302,7223.6899,1992505493,14479100000000
2018-01-17,7257.77,7309.3599,7229.3198,7298.2798,1873380306,13626400000000
2018-01-18,7293.6499,7313.8901,7276.1099,7296.0498,1709262715,12468900000000
2018-01-19,7312.0,7336.3799,7297.2798,7336.3799,1697838029,12429000000000
2018-01-22,7338.04,7408.0298,7332.8101,7408.0298,1809456751,13338800000000
2018-01-23,7424.9502,7465.3901,7423.1802,7460.29,1812126858,13488500000000
2018-01-24,7474.1602,7486.3198,7376.75,7415.0601,1927222798,14334800000000
2018-01-25,7457.9399,7458.5298,7388.5801,7411.1602,1725823940,12821200000000
2018-01-26,7448.3301,7505.77,7431.2202,7505.77,1752627561,13097000000000
2018-01-29,7484.4702,7500.6099,7455.5498,7466.5098,1768005734,13219000000000
2018-01-30,7388.8901,7433.6499,7373.9902,7402.48,1749488072,12945800000000
2018-01-31,7443.25,7453.9902,7381.1201,7418.0098,1659870908,12323000000000
2018-02-01,7377.1699,7441.0898,7362.2798,7385.8599,1915083759,14155500000000
2018-02-02,7347.5898,7364.4302,7245.52,7257.0498,1753721508,12808600000000
2018-02-05,7165.96,7277.3599,6973.8101,7016.8501,2019268404,14354000000000
2018-02-06,6837.5601,7126.5498,6824.8198,7115.8799,2489001824,17363800000000
2018-02-07,7086.2002,7170.3301,7051.5298,7051.98,1870408950,13261200000000
2018-02-08,7067.2998,7073.9902,6776.77,6777.1602,2094247599,14500200000000
2018-02-09,6863.3398,6917.0098,6630.6699,6874.4902,2509184972,17116100000000
2018-02-12,6936.6802,7023.6201,6879.6899,6981.96,1825791356,12699300000000
2018-02-13,6942.1602,7025.6802,6938.1602,7013.5098,1492646686,10418500000000
2018-02-14,6979.2402,7152.0498,6977.0698,7143.6201,1820893114,12861000000000
2018-02-15,7200.75,7256.9302,7130.3901,7256.4302,1781355603,12845600000000
2018-02-16,7236.5098,7303.2598,7226.3799,7239.4702,1679111986,12175900000000
2018-02-20,7209.0298,7295.9502,7206.0,7234.3101,1616206105,11695400000000
2018-02-21,7258.48,7338.6401,7218.1099,7218.23,1620767223,11764100000000
2018-02-22,7252.46,7280.9302,7194.8398,7210.0898,1588439563,11491700000000
2018-02-23,7261.3501,7337.8301,7232.5,7337.3901,1536919062,11207600000000
2018-02-26,7373.2998,7421.8501,7360.25,7421.46,1566614298,11583900000000
2018-02-27,7416.1699,7438.0898,7330.3501,7330.3501,1805240708,13320400000000
2018-02-28,7371.4102,7386.7998,7273.0098,7273.0098,2013360360,14750000000000
2018-03-01,7274.75,7307.8398,7117.6602,7180.5601,2055266489,14839400000000
2018-03-02,7099.54,7267.1899,7084.8301,7257.8701,1908189103,13695800000000
2018-03-05,7222.8901,7350.0698,7205.3101,7330.7002,1726309787,12562800000000
2018-03-06,7366.6099,7378.0298,7319.6802,7372.0098,1806625272,13295100000000
2018-03-07,7311.7402,7403.79,7311.7402,7396.6499,1864048542,13711900000000
2018-03-08,7422.77,7435.0098,7391.5,7427.9502,1929324056,14314200000000
2018-03-09,7475.98,7560.8101,7469.0298,7560.8101,1989208466,14952200000000
2018-03-12,7581.04,7609.1001,7563.4399,7588.3198,2010493163,15250500000000
2018-03-13,7627.52,7637.27,7492.98,7511.0098,2121810845,16056200000000
2018-03-14,7539.7798,7544.8901,7473.8999,7496.8101,1779875963,13373700000000
2018-03-15,7509.2402,7525.4399,7463.1899,7481.7402,1714443093,12849600000000
2018-03-16,7504.3701,7514.21,7473.6802,7481.9902,2617617454,19615300000000
2018-03-19,7419.2002,7421.23,7285.27,7344.2402,1947821448,14350500000000
2018-03-20,7353.25,7380.7402,7331.2402,7364.2998,1700285844,12509700000000
2018-03-21,7347.5,7415.6602,7325.3501,7345.29,1650361971,12144100000000
2018-03-22,7257.5498,7303.1899,7164.3799,7166.6802,1911076512,13803600000000
2018-03-23,7170.6802,7194.3101,6992.6699,6992.6699,1944620972,13782700000000
2018-03-26,7125.2002,7225.8301,7022.3398,7220.54,1960374737,14013700000000
2018-03-27,7255.4702,7255.54,6963.6802,7008.8101,1907030872,13579700000000
2018-03-28,6978.2998,7036.0898,6901.0698,6949.23,2012255032,14017700000000
2018-03-29,6984.6499,7120.46,6935.7798,7063.4399,2104936910,14789500000000
2018-04-02,7016.1699,7044.71,6805.96,6870.1201,1950518828,13525400000000
2018-04-03,6924.3501,6963.71,6835.23,6941.2798,1907207740,13190500000000
2018-04-04,6811.77,7059.29,6811.77,7042.1099,1827797907,12668900000000
2018-04-05,7099.25,7112.3799,7036.6201,7076.5498,1775042302,12569400000000
2018-04-06,6999.5698,7066.6401,6877.7598,6915.1099,1963873462,13677900000000
2018-04-09,6971.4502,7074.9502,6944.96,6950.3398,1767341906,12345600000000
2018-04-10,7060.9902,7117.98,7014.8799,7094.2998,1886437566,13341000000000
2018-04-11,7055.0,7128.54,7055.0,7069.0298,1510116667,10686900000000
2018-04-12,7112.02,7166.0,7105.0898,7140.25,1723273436,12288400000000
2018-04-13,7179.6201,7183.6201,7078.1401,7106.6499,1441397356,10287300000000
2018-04-16,7153.8701,7178.5098,7115.8501,7156.2798,1511108038,10806100000000
2018-04-17,7215.1201,7298.5898,7206.5498,7281.1001,1598334566,11588500000000
2018-04-18,7292.3799,7319.5801,7259.8999,7295.2402,1570519535,11451900000000
2018-04-19,7258.6099,7277.4502,7215.1699,7238.0601,1647779705,11942000000000
2018-04-20,7220.6401,7222.9902,7123.4902,7146.1299,1600194694,11486700000000
2018-04-23,7173.9902,7195.7202,7094.4302,7128.6001,1451040256,10372300000000
2018-04-24,7160.77,7171.6699,6961.52,7007.3501,1755468333,12420500000000
2018-04-25,7009.9902,7030.7402,6926.9702,7003.7402,1663508023,11632700000000
2018-04-26,7080.4902,7143.9399,7055.6602,7118.6802,1815010418,12886000000000
2018-04-27,7195.52,7197.1499,7083.9502,7119.7998,1749138451,12504800000000
2018-04-30,7133.9502,7169.7998,7065.4102,7066.27,1669276283,11866600000000
2018-05-01,7053.6499,7133.27,7036.1802,7130.7002,1610897773,11418800000000
2018-05-02,7138.4502,7169.46,7094.7202,7100.8999,1825562394,13008700000000
2018-05-03,7065.0298,7112.5898,6991.1401,7088.1499,1927476900,13616100000000
2018-05-04,7065.6699,7228.2598,7057.8901,7209.6201,1740501125,12427800000000
2018-05-07,7241.8198,7291.7402,7235.7598,7265.21,1616147136,11731000000000
2018-05-08,7255.3398,7278.8101,7224.7002,7266.8999,1728032280,12539400000000
2018-05-09,7281.5298,7344.7998,7259.0498,7339.9102,1925478180,14068200000000
2018-05-10,7355.8999,7414.1499,7353.6299,7404.9702,1835289953,13548400000000
2018-05-11,7393.96,7417.6699,7372.2598,7402.8799,1779571225,13162900000000
2018-05-14,7429.4502,7458.4199,7401.8901,7411.3198,1768635787,13132600000000
2018-05-15,7361.2998,7363.52,7320.9702,7351.6299,1736091837,12759200000000
2018-05-16,7356.2202,7413.3198,7356.1602,7398.2998,1791538070,13223300000000
2018-05-17,7379.5801,7425.3901,7350.46,7382.4702,1611388822,11899300000000
2018-05-18,7364.3398,7381.1602,7343.9702,7354.3398,1660957396,12226200000000
2018-05-21,7406.3301,7431.8301,7368.21,7394.04,1679355222,12427400000000
2018-05-22,7420.8501,7432.5298,7370.3301,7378.46,1669575694,12355800000000
2018-05-23,7335.0298,7426.7798,7334.6201,7425.96,1662526859,12270400000000
2018-05-24,7421.9902,7435.3799,7357.5,7424.4302,1702530193,12615500000000
2018-05-25,7422.2002,7452.8501,7415.5801,7433.8501,1493918620,11101500000000
2018-05-29,7398.5098,7435.1299,7354.29,7396.5898,1634780659,12091100000000
2018-05-30,7428.4102,7473.8101,7423.6699,7462.4502,1698894794,12651800000000
2018-05-31,7455.5801,7492.4199,7431.4102,7442.1201,2078561451,15496500000000
2018-06-01,7487.6602,7557.3799,7487.23,7554.3301,1789904630,13463000000000
2018-06-04,7570.0801,7607.1699,7561.2002,7606.46,1825410351,13848000000000
2018-06-05,7621.3599,7644.48,7602.3799,7637.8599,1715739529,13085100000000
2018-06-06,7652.7998,7691.6499,7622.3101,7689.2402,1852776381,14199700000000
2018-06-07,7697.4102,7697.4102,7597.6602,7635.0698,1925326077,14742000000000
2018-06-08,7607.73,7653.5801,7595.1401,7645.5098,1605211837,12240500000000
2018-06-11,7647.23,7677.29,7642.8701,7659.9302,1680798420,12869600000000
2018-06-12,7673.8701,7708.25,7669.5298,7703.79,1735895385,13347100000000
2018-06-13,7713.8999,7748.96,7686.6499,7695.7002,1847720963,14248300000000
2018-06-14,7723.5298,7768.6001,7723.5298,7761.04,1874386114,14515600000000
2018-06-15,7725.0298,7755.7202,7704.3398,7745.8599,1772604519,13707100000000
2018-06-18,7692.96,7749.3599,7676.8301,7747.02,1795903508,13858200000000
2018-06-19,7658.4702,7727.4102,7635.73,7725.5801,1917656200,14740600000000
2018-06-20,7764.1499,7806.6001,7755.48,7781.5098,2002049073,15569800000000
2018-06-21,7800.2998,7803.4502,7699.2002,7712.9502,1976610450,15326600000000
2018-06-22,7739.6899,7739.71,7679.1201,7692.8198,3054409273,23558200000000
2018-06-25,7631.1201,7639.73,7477.73,7532.0098,1957324276,14817200000000
2018-06-26,7553.7402,7597.4902,7527.0,7561.6299,1673481898,12651500000000
2018-06-27,7586.3301,7610.6699,7444.1699,7445.0801,1849213088,13909000000000
2018-06-28,7438.1099,7526.0698,7419.5601,7503.6802,1821863187,13612700000000
2018-06-29,7544.1299,7573.5898,7502.9502,7510.2998,1818626328,13699200000000
2018-07-02,7451.8999,7568.1001,7443.1001,7567.6899,1461078443,10969300000000
2018-07-03,7593.6299,7594.3301,7498.5,7502.6699,968277263,7307860000000
2018-07-05,7550.6602,7589.1899,7511.4302,7586.4302,1462667404,11056900000000
2018-07-06,7595.9302,7695.8101,7588.6499,7688.3901,1447542496,11062400000000
2018-07-09,7731.7402,7757.2798,7702.0601,7756.2002,1583985721,12255000000000
2018-07-10,7770.6299,7777.48,7731.98,7759.2002,1453643418,11280000000000
2018-07-11,7698.5098,7748.1602,7696.5801,7716.6099,1500624626,11577300000000
2018-07-12,7752.71,7825.6699,7746.7598,7823.9199,1665136411,12966900000000
2018-07-13,7827.6201,7843.52,7803.3398,7825.98,1493649748,11688000000000
